userName,score,date,thumbsUpCount,comment
vida viva la,1,2021-08-24,0,다운이 안됨..
포세이돈,5,2021-08-24,0,좋 습니다
김민경,5,2021-08-24,2,편리하고 눈에보기좋게 체크되고 걍 쪼아요
2k magic,5,2021-08-23,0,간편하다!즐겁다!마참내!
muchim kongnamul,1,2021-08-23,3,분명히 타 은행 ATM에서도 수수료 무라고 광고하시던데 농협에서 수수료 700원 떼던데요? 그냥 광고성 거짓말이였던 건가요?
전경재,5,2021-08-23,0,케시백 되서 체크카드 이걸로 써요
권나연,1,2021-08-23,0,왜 안깔리나요?
jaepi hwang,4,2021-08-23,1,대출에 문제가많음
H,1,2021-08-23,1,직원 연결 인간적으로 너무 느려요 일처리가 좋은 것도 아니면서
오승균,4,2021-08-23,0,편하네여 ᆢ
배경원,5,2021-08-23,0,아주 만족
망키,5,2021-08-23,0,편하고 좋아여
정형,1,2021-08-22,23,최악입니다 인증하는데 돈도 송금하고 인증완료됐다면서 다시 처음 화면으로 가서 인증도 안됐다고 다시 인증하라고 하고 어플이 제정신이 아닌데 제대로좀 만들고 이용하라고 하세요 제발
sinamo tina,3,2021-08-22,0,핸드폰 액정이 나가서 잘 안보이는 바람에 어찌저찌 지문까지 끝났는데 패턴에서 막혔네요..비번창도 수시로 번호가 바뀌어서 뭘 할 수가...물론 보안을 위해서 그런 건 이해하겠지만 시력에 장애가 있으신 분들은 배려해주시지 않는 건지..
현진이,5,2021-08-21,0,👍
윤병근,4,2021-08-21,0,좋아요
남임성열,4,2021-08-21,0,좋아요~
윤수진,3,2021-08-21,0,ㅡ5 ㅛㅏ ..스
구리구리반지,5,2021-08-21,0,가장편한 은행
수공주,2,2021-08-21,0,계좌를 만들려고 하니까 자꾸 실명정보확인에서 제가 아니래요 틀리지않게 맞게 다시 해도 제가 아니래요 그럼 도대체 전 누군가요?
광주찬민,1,2021-08-21,0,아니 카톡계정 잃어버렸는데 결제가 1계정으로 박에 못한데서 해지하고 다시하는데 30일 하;
늘마,1,2021-08-21,0,업데이트가 떠서 눌렀는데 하루동안 진행이 안되서 폰도 재부팅해보고 여러 방법을 시도해 보았으나 진행이 안됩니다. 최후의 방법으로 앱 제거 후 설치 눌러보았으나 진행이 안됩니다.. 카뱅을 주거래은행으로 사용중이어서 굉장히 난감한 상황입니다. 해결좀 해주세요..
가또아리,1,2021-08-21,0,불편해요
김종성,5,2021-08-21,0,좋음
이자영,5,2021-08-20,0,좋아여
김병진,5,2021-08-20,6,송금처리가 너무 편리하고 외국에서도 이용이 편리해서 너무좋아요
곰돌매콤주먹,5,2021-08-20,0,좋아요
피엠플레이어 PMplayer,5,2021-08-20,0,너무 좋아요
여자이정은,5,2021-08-20,0,편해서 좋아영~♡
이우주,4,2021-08-20,0,왜 항상 지마켓은 하고 지마켓보다 원조인 옥션은 체크카드혜택에서 빠지는지 모르겠네요 된장
김혜란,5,2021-08-20,1,모든업무가 빨라서좋아요ㅎㅎ
시푸,1,2021-08-20,54,"별하나주기도 아까움 신분증 찍으면 번호 잘 찍히지 않을때가 많음. 뭐만하면 신분증으로 인증다시하라고 함. 신분증 인증 승인도 하루넘게걸림. 계좌 비밀번호 재설정하는데 영상통화후 설정하는데 오래걸림. 그지같음 아주, 그지같음."
태완,5,2021-08-20,0,활용도가 좋아요
김유정,5,2021-08-20,0,굿
홍쳐,1,2021-08-19,0,만들어둔 카드는 연결 못하나요..?;;
강상기,5,2021-08-19,0,편리하고 좋아요
sukjun sim,5,2021-08-19,0,굿!!!
김동우,5,2021-08-19,0,Good!
박문호,5,2021-08-19,0,완전 만족 합니다 추천추천!
이별씨,4,2021-08-19,38,인증하는데 다 맞는데 자꾸 휴데폰 인증을 실패했다고 하는데... 최근에 휴데폰 번호가 바뀌어서 수정하려는데 이메일만 수정이 되서 번호 수정은 어떻게 하는지도 모르겠고 인증하기가 너무 어려워요.
Kiyoru,1,2021-08-19,0,카카오뱅크 체크카드 구글 결제 추가가 드럽게 안됩니다. 카드 번호 기간 비번 백번 넘게 입력해도 정보가 없다고 경고문만 뜨고 카드번호 분실된거 주신거 아니죠?
조현숙,1,2021-08-19,0,답변은 안해주시나.ㅠ
hyunill choi,1,2021-08-18,0,대출 심사를 하긴하는건지 의심스러운앱..
웨리어부계,1,2021-08-18,0,계좌 비밀번호가 자꾸 맞는데도 틀리기를 반복하고 있어요.
이우상,4,2021-08-18,0,편리하고 좋아요
그라치아,5,2021-08-18,14,"업데이트하고 난 뒤 네트워크 오류 떠서 접속이 안됐었는데, 앱 데이터 싹 지우고 로그인 다시 하니까 해결됐네요..ㅎㅎ"
조민식,5,2021-08-18,0,굳
matt david,1,2021-08-18,0,와 대출 금리를 1년지나니 1프로나 올린 은행이다. 신용도 천점인데..카뱅 완전 사기다.
Byeonggwan Kim,5,2021-08-18,0,사용자에게 카뱅 주식 1주씩 주는 이벤트하면 폭발할듯..
한혁희,4,2021-08-17,1,아주편리하고 실용적입니다
박현범,1,2021-08-17,0,절차 복잡. 휴면해제도 머 그리 복잡한지. 안씀.
전현종,5,2021-08-17,0,좋아요
박준홍,5,2021-08-17,0,"밑에 있는 강민지야..그건 그냥 니가 무식한거같다..,어플상 이체내역 상세히 다보이고.. 상시내역 신청하면 바로팩스로 다 오는데...고객센터 드립하냐 .. 4차산업시대에. 무슨 눈에보이는 은행찾고잇노ㅎㅎ"
김끔찎,1,2021-08-17,0,안드로이드쓰는데 안받아져여 ㅡㅡ
김긿환,5,2021-08-17,0,굿..
이승실,5,2021-08-17,0,편리함
이종기,5,2021-08-17,1,엄청 좋아요 잘 쓰고 있어요 감사합니다
김현철,5,2021-08-16,0,굳
김기범,5,2021-08-16,1,편리하고빨라서좋으네요 간편함도좋구요 감사합니다
Mia Choi,5,2021-08-16,4,카뱅이 생기고나서 은행갈일도 확 줄고 은행 업무를 전반적으로 바꾸는 데 기폭제가 된 어플같아요. 연차낼 일 줄어들게 만들어주셔서 감사합니다. 카뱅 담당자 분들 모두모두 화이팅입니다❣
c k,5,2021-08-16,0,꿀
이윤수,1,2021-08-16,0,계좌개설을 잘못 만져서다시 해야하는데 30일을 기다려야 해요
김경림,4,2021-08-16,0,"너무 편리함. 그리고, 수수료면제가 가장 큰 장점! 감사합니당."
Yoon Ha,1,2021-08-15,1,8월15일 신분증인증 또 실패
Rebellious _Lemon,5,2021-08-15,0,너무 편해요! 감사합니당^~^
홍유진,5,2021-08-15,0,베리 굿^^
하얀사냥,1,2021-08-15,63,제가 통장이 있어서 카카오뱅크를 깔고 확인해봤습니다. 하지만 제 통장이랑 카드는 뜨지 않았습니다. 혹시나 해서 다른 앱으로 해보았는데 잘 되더군요. 그리고 나와있는 방법으로 다 해보았지만 실패 했습니다. 아무리 해도 안떠서 불편합니다. 고쳐주세요^^
남자양희석,4,2021-08-14,0,"첨이라 배워가는중 ,,"
T rump,1,2021-08-14,0,별로임
파괴,5,2021-08-14,0,좋은앱
굉장한놈,5,2021-08-14,0,참 편리하게 잘만들었다.
윤진온,5,2021-08-14,0,좋앙
문재규,5,2021-08-13,2,수수료없고 계좌번호 없이 실명으로도 송금이 가능해서 편리함
김성열,5,2021-08-13,0,최고임돠
최민준,5,2021-08-13,0,편리함
강보선,5,2021-08-13,0,좋아요
구대박1,5,2021-08-13,0,굿
김용해,5,2021-08-13,0,언제 어디서나 쓰기편해요
곽수남,2,2021-08-13,1,왜케 다운로드가 안되는지요.... 그럼 어뜨케 카뱅을 쓰라구요..ㅠㅠ 어제 저녁부터 지금까지 다운로드 실행중이라는동그라미만 뱅뱅뱅 돕니다.. 어지럽게시리...이미 모두의 은행이라더니 되는 사람들만의 카뱅인가요?.... 왠지 억울하고 열받는 심정입니다.. 내가 뭔가 자격이 안되는 사람같아 슬프기도 하구요.. 참 앱하나로 한사람을 정말 무기력하게 만들어 버리네요... 옛말에 촌절살인이라더니 딱 그 짝인거 같아 정말 기분 좋지 않습니다....어떻게 해결좀 해주세요...ㅠㅠ 기존앱을 삭제하고 진행해도 똑같이 뱅뱅돌기만 합니다....
홍익이념,5,2021-08-13,0,인터넷뱅킹이 대세이며 오프라인 은행은 축소될것이다..!
린단파파tv,5,2021-08-13,0,굿
수채화,5,2021-08-13,0,편리하고 경제적
이승형,1,2021-08-13,0,앱초기화를 계속 시키네여 짜증
최우석,5,2021-08-13,0,좋아요
파면이답이다문재인독재역대최악,1,2021-08-13,0,광고가 너무 많다. 모임통장 안보이기 기능이 없다.
김정우,5,2021-08-13,0,좋음
강병찬,5,2021-08-13,0,편하기만하구만 먼 처쓰고불만들이많아
곽병길,5,2021-08-13,0,뱅킹 우리나라 있는 어느은행 진행 빠르고 다른업무도 마찬가지 이며 어느금융 보다 속행 입니다.
신영선,5,2021-08-13,0,참 편리하고 빨라요
이원,5,2021-08-13,0,별이 5개....
김기동,5,2021-08-13,0,간편하고빠른금융서비스
bluewhale1230,5,2021-08-13,7,세이프박스 잘 이용하고 있는데 거래내역 작성할 수 있도록 해주세요. 아니면 메모기능이라도 있으면 좋겠습니다. 수고하세요~
최유진,1,2021-08-12,0,민증사진 쓰레기같이 안찍히고 인식못함
메탈,5,2021-08-12,0,좋아요
김대응,5,2021-08-12,0,편리합니다.
임원필,5,2021-08-12,0,굿
Shannon,5,2021-08-12,0,편리합니다
강창익,5,2021-08-12,0,쉽게 이용할수있어 좋아요
Alex Ko,5,2021-08-12,0,좋다
간보는놈,5,2021-08-12,0,갓뱅
남궁미르,5,2021-08-12,0,편하고 좋습니다
최정아,5,2021-08-12,0,편리해서 좋아요.
최강자,5,2021-08-12,0,편리하고 정확 합니다.
최영덕,5,2021-08-12,0,"좋아요, 편해요"
김조이,4,2021-08-12,0,편안긴함
이진영,5,2021-08-12,0,빠르고 편리
jwon park,1,2021-08-12,0,앱 설치후 계좌개설오류. 바로삭제함
김봉기,5,2021-08-12,0,편리함은 제일입니다 ♡♡♡♡
유진사랑,4,2021-08-12,0,최고
박정민,3,2021-08-12,0,광고는 넣지마라
김나미,1,2021-08-12,0,전화점 그만해라
이선영,1,2021-08-12,0,촬영잘해서 보냈는데 오류ㅡㅡ
K830803김원태,5,2021-08-12,0,좋음
이석동,5,2021-08-12,0,편리 하고 좋습니다
김태영,4,2021-08-12,0,좋아요~
박승호,5,2021-08-12,0,굿
화이팅,5,2021-08-12,2,정말 편하고 간단한게 너무 좋은거같아여^^ 앞으로도 쭉 번창하시길!!
Wood Tale,5,2021-08-12,3,은행 안가고 텔레뱅킹 안하고 귀찮은 보안카드나 opt 안가지고 다녀도 되니 좋아요.
이현지TV,1,2021-08-12,0,카카오페이랑 연결이안됨
김종국,5,2021-08-12,0,좋아
Jongku park,5,2021-08-12,0,굿
이태연,5,2021-08-12,0,잘 쓰고있음
권경안,5,2021-08-12,0,굿
김호선,5,2021-08-12,0,너무 편리하다
Hwaseob Kim,3,2021-08-12,0,냉뱅크에 들어가기가 힘드넹ㆍ
이희용,5,2021-08-11,0,으아아아아아
김종필,5,2021-08-11,0,좋아요~^^
조아란,1,2021-08-11,0,업데이트는 안되고 계속 돌고만있네요ㅠ벌써6번째 이러고있어요
김미향,4,2021-08-11,0,편해요 쉽고
Ddu버기,5,2021-08-11,0,유용하게 잘 사용하고 있습니다 편리하고 좋아요^^
강기영,5,2021-08-11,0,카카오톡은 말이 필요없는 필수앱
정한숙,4,2021-08-11,0,사용하기편리함
청아,5,2021-08-11,0,카카오 미니도 저금통 이용할 수 있게 기능 만들어주세요ㅜㅜ
크루어스,1,2021-08-11,0,일단 너무 복잡하고요 폰통장인줄 알았더만 택배였네요? 전 택배 일줄은 몰랐죠 그래서 엄마한테 혼났네요^^
남궁선미,4,2021-08-11,0,모르겠다
한기삼,5,2021-08-11,0,한번 계좌이체한 번호는 지울수 있는 서비스가 제공된 좋겠음
캡틴팍,5,2021-08-11,0,Next Financial
둴퓐,1,2021-08-11,0,만날 12시땡 하면 점검을하고 자빠졌네 신데렐라냐
고혜선,5,2021-08-10,0,히잉
명치호,5,2021-08-10,3,생각치도 못한 휴먼보험금및예금을 카카오뱅크가 찿아주었습니다 ㆍ신기할 정도로요 카카오뱅크를 많이 이용해야 겠네요
도정록,5,2021-08-10,0,카카오뱅크. 사용하기 편리하여. 매우 만족합니다
유거,5,2021-08-10,0,왜 그러는지 모르겠는데 돈 쓸데마다 300원 씩 수수료가 나가는데 왜 그러죠? 정말 궁금하네요 작은 돈이지만 쓸데마다 아까움..
박전경,5,2021-08-10,0,진짜 좋아요
RedPig Flying,1,2021-08-10,0,고신용자인데도 불구하고 상장하더니 대출 이자를 엄청 올려서 사용 중단. 카뱅의 배신
이혜진,5,2021-08-10,0,좋음
육동혁,5,2021-08-10,0,굳
흑캣,5,2021-08-10,0,잘 사용하고 있습니다
미스터펭귄,1,2021-08-10,0,결제 안됨
브로콜리먹기,4,2021-08-10,2,소리 알림만 받고싶어요 진동 끄기 기능좀 넣어주세요
Youngho Lim,5,2021-08-10,0,굿
정영훈,1,2021-08-10,0,내 주식이나 올려내라!! 엉엉
nkh3549,5,2021-08-10,0,편합니당
chiil kim,5,2021-08-10,0,정말편하고 좋아요
박정식,5,2021-08-10,0,편함
노하이야,5,2021-08-10,0,적금 대출 송금 인출 입금 수수료 없어서 좋아요 흥해라
김사헌,1,2021-08-10,1,마통금리 갱신한다규 1프로넘게 올리는건 너무 한거 아닙니까
복숭아맛,1,2021-08-10,13,신분증 촬영 20번 시도해서 한번 될까말까합니다. 그나마 힘들게 찍은 사진 숫자도 엉망으로 인식해서 신분증이 유효하지 않다고 뜹니다. 이 글 보긴 하는건지?
성이름,1,2021-08-09,0,제 엉덩이가 감당못할정도로 카카오에 깔렸습니다 카카오 사장은 저의 똥냄새를 맡아야합니다
s w,5,2021-08-09,0,편해 그럼 되지 ㅋ
김영철,5,2021-08-09,0,아주 좋아요
임홍택,5,2021-08-09,0,너무 편함
김도전,1,2021-08-09,0,업데이트 하라고 해놓고 안되네요 계속 대기중으로 나옴
ᄋHY햄,1,2021-08-09,3,올바른 후속조치 바랍니다
김영수,1,2021-08-09,0,앱은 훌륭하나 금리정책은 쓰레기 같음
Sun za Kim,1,2021-08-09,0,카카오뱅크가 로그가안되요 이용안되요
김민형,5,2021-08-09,0,대박나세요
인수김미라,5,2021-08-09,0,직괸적인 서비스 만족합니다.
한줄기빛,3,2021-08-09,0,사용안해봐서요
강희정,1,2021-08-09,0,아니 오류나길래 삭제했다가 다시 설치하려고 하는데 다운로드가 안 되네..;;; 내일 적금 만기인데..어이없음;;;
정이운,5,2021-08-09,0,좋아요.ㅋㅋㅋㅋㅋㅋ
박만석,5,2021-08-09,0,일반은행은 이제못쓴만큼 편하네요
김상보,4,2021-08-09,26,정말 좋은데 자신의 명의가 아닌 핸드폰을 사용중일때 이미 가입을 했더라도 로그인을 할수가 없어 카카오뱅크 이용이 너무 힘듭니다. 이 점 해결 된다면 정말 잘 좋을것 같네요
153 TUNING#,5,2021-08-09,0,편해요
이용관,1,2021-08-08,0,업데이트가 안되서 삭제했는데 설치가 안됩니다.
남대희,5,2021-08-08,0,사용하기 편해서 정말 좋아요.
JAEHO CHUNG,1,2021-08-08,1,일시적오류 진짜짜증남 이체도안되고
이한의,5,2021-08-08,0,좋아요편하네요
김종완,5,2021-08-08,0,아주 좋아요 최고^^
이성훈,1,2021-08-08,1,아니 통장계설하는데 신분증을 자꾸 찍으라고하면 걍 다른앱쓰지
이철훈,5,2021-08-08,0,조아요조아
99 XD,1,2021-08-07,0,사진 자동으로 촬영 왜 하는거임? 진짜 이해 안되네 답답하네 그냥 ㅋㅋ 멍청한건가
김성주,4,2021-08-07,0,굿
하은재,1,2021-08-07,0,전 카카오뱅크가 깔리지가 않네요.
TamRay통뼈,5,2021-08-07,1,편리하고 좋습니다 ^^
최옥순,5,2021-08-07,1,쉽고 편하고 너무좋아요
dahlia ivory,1,2021-08-07,0,휴대폰고장나서 바꿨는데 설치가안되네요.. 내돈 찾을려면 휴대폰도 바꿔야하나요..ㅜ 오프라인은행이 있는것도아니고...
박철진,5,2021-08-07,0,굿!
이윤애,5,2021-08-07,1,폰뱅킹 보다 훨신쉽고 수수료도없어 너무좋아요
최해성,5,2021-08-07,1,다른엡에비해서 엄청편해요
노병권,1,2021-08-07,81,권한 허용 버튼을 계속 눌러도 터치가 안되네요. 혹시나 해서 다른 앱들 켜서 허용 버튼이 있던 부분 다 터치 해봤습니다. 폰이 이상한건 아니고 앱에서 안 눌러지는데 확인 부탁드려요.
Woo Jade,1,2021-08-07,14,후불 교통 대금 연체 확인을 할수 있게 좀 만들어 주셨으면 좋겠습니다 앱에서 확인이 안되는데 주말이라고 고객센터도 문 닫으니까 버스에 직접 찍어보는거 말고 답이없네요
고정현,2,2021-08-06,7,계속해서 시스템 오류로 혹시나 해서 다시 앱삭제후 시작해보려는데 기존사옹하던 계좌가 다시 복구되는거겠죠 그리고 오류해결 언제되나요?
고창선,1,2021-08-06,8,일일이 사진찍고 사라지고 다시찍고 참젓깐네 만든지 거의 3년다되가는데 어는순간에 1년을 잘 사용하다가 왜 기기 변경해야된다고 갑자기 이것때문에 참젓깐네 별점 주기도 아깝네
정정남,5,2021-08-06,0,굿
황소영,1,2021-08-06,0,에러 에러 계속 에러
Joa Muri,4,2021-08-06,0,조아요
