WORD,TAG,reinforcer,score,count
젠가,NNP,1,0,7
젠더,NNP,1,0,2
젠장,IC,1,0,7
젤,NNG,1,0,138
젤로,NNP,1,0,4
조,NNP,1,0,16
조,NR,1,0,38
조가,NNP,1,0,1
조각조각,MAG,1,0,1
조건,NNG,1,0,36
조건,NNP,1,0,1
조건부,NNG,1,0,1
조그맣,VA,1,0,1
조금,MAG,1,0,458
조금,NNG,1,0,105
조기,NNG,1,0,4
조기,NNP,1,0,2
조달,NNG,1,0,1
조도,NNP,1,0,1
조력자,NNG,1,0,1
조롱,NNG,1,0,1
조르,VV,1,0,4
조리,NNP,1,0,1
조마조마,MAG,1,0,3
조만간,MAG,1,0,18
조명,NNP,1,0,3
조목,NNP,1,0,3
조목조목,NNG,1,0,2
조문,NNG,1,0,1
조별,NNG,1,0,2
조사,NNG,1,0,11
조선,NNP,1,0,2
조선일보,NNP,1,0,1
조선족,NNP,1,0,4
조성,NNG,1,0,1
조속,XR,1,0,7
조속히,MAG,1,0,11
조실,NNG,1,0,1
조심,NNG,1,0,15
조앙,NNP,1,0,2
조야,NNG,1,0,1
조약,NNP,1,0,1
조어,NNP,1,0,1
조언,NNG,1,0,1
조에,NNP,1,0,1
조연,NNP,1,0,2
조온,NNP,1,0,1
조와,NNP,1,0,3
조용,XR,1,0,2
조용히,MAG,1,0,2
조율,NNP,1,0,1
조은,NNP,1,0,1
조을,NNP,1,0,2
조음,NNG,1,0,3
조작,NNG,1,0,37
조작,NNP,1,0,12
조잡,XR,1,0,23
조장,NNG,1,0,5
조절,NNG,1,0,18
조절,NNP,1,0,9
조정,NNG,1,0,19
조정은,NNP,1,0,1
조정화,NNP,1,0,1
조중동,NNP,1,0,1
조지,VV,1,0,4
조직,NNG,1,0,2
조차,NNP,1,0,20
조치,NNG,1,0,327
조카,NNG,1,0,1
조카,NNP,1,0,2
조커,NNP,1,0,1
조크,NNG,1,0,3
조합,NNG,1,0,7
조합,NNP,1,0,8
조합원,NNG,1,0,2
조화,NNG,1,0,6
조화,NNP,1,0,2
조회,NNG,1,0,1105
조회,NNP,1,0,320
조흥은행,NNP,1,0,1
족,NNG,1,0,4
족발,NNP,1,0,1
족히,MAG,1,0,1
존,NNP,1,0,10
존 유,NNP,1,0,3
존 핀,NNP,1,0,1
존경,NNG,1,0,3
존망,NNG,1,0,1
존재,NNG,1,0,28
존중,NNG,1,0,3
졸,NNG,1,0,4
졸,VV,1,0,3
졸라,MAG,1,0,5
졸업,NNG,1,0,6
좀,MAG,1,0,2452
좀,NNG,1,0,2
좀스럽,VA,1,0,1
좀처럼,MAG,1,0,1
좁,VA,1,0,2
종,NNG,1,0,8
종가,NNG,1,0,5
종간,NNP,1,0,1
종결,NNG,1,0,1
종로,NNP,1,0,1
종료,NNG,1,0,357
종료 상태,NNP,1,0,1
종류,NNG,1,0,108
종목,NNG,1,0,36
종범,NNP,1,0,1
종사자,NNG,1,0,1
종용,NNG,1,0,1
종이,NNG,1,0,2
종이,NNP,1,0,5
종일,NNG,1,0,145
종자,NNG,1,0,1
종종,MAG,1,0,104
종토,NNG,1,0,1
종합,NNG,1,0,24
좇,VV,1,0,1
좋,VA,1,0,18626
좋,VV,1,0,8
좋아,IC,1,0,3
좋아 좋아,NNP,1,0,3
좋아서,NNP,1,0,137
좋아하,VV,1,0,82
좋은 날,NNP,1,0,2
좋은 하루,NNP,1,0,4
좌,NNG,1,0,44
좌보,NNP,1,0,1
좌우,NNG,1,0,5
좌천,NNG,1,0,1
좌측,NNG,1,0,3
좌판,NNG,1,0,1
좌표,NNG,1,0,1
죄,NNG,1,0,5
죄,VV,1,0,3
죄다,MAG,1,0,26
죄송,XR,1,0,42
죄수,NNG,1,0,1
죄인,NNG,1,0,1
주,NNG,1,0,36
주,NNP,1,0,29
주,VV,1,0,5
주,VX,1,0,3999
주 주,NNP,1,0,4
주가,NNG,1,0,4
주가,NNP,1,0,8
주간,NNG,1,0,3
주거,NNP,1,0,2
주거래,NNG,1,0,2198
주고받,VV,1,0,8
주공,NNP,1,0,1
주관,NNG,1,0,2
주관,NNP,1,0,2
주구,NNP,1,0,2
주권,NNP,1,0,1
주기,NNG,1,0,35
주기,NNP,1,0,5
주네,NNP,1,0,3
주니,NNP,1,0,4
주님,NNG,1,0,4
주당,NNG,1,0,4
주도,NNG,1,0,5
주도,NNP,1,0,2
주되,VV,1,0,1
주력,NNG,1,0,6
주로,MAG,1,0,282
주류,NNG,1,0,1
주리,VV,1,0,14
주말,NNG,1,0,10
주말,NNP,1,0,29
주머니,NNP,1,0,4
주명,NNP,1,0,2
주목,NNG,1,0,2
주목,NNP,1,0,1
주무,NNG,1,0,1
주무르,VV,1,0,1
주문,NNG,1,0,21
주문,NNP,1,0,17
주민,NNG,1,0,71
주민등록,NNP,1,0,9
주민등록번호,NNP,1,0,19
주민등록증,NNP,1,0,43
주방,NNP,1,0,1
주번,NNG,1,0,1
주변,NNG,1,0,58
주부,NNG,1,0,10
주사,NNG,1,0,7
주사,NNP,1,0,1
주사위,NNP,1,0,2
주서,NNP,1,0,1
주선,NNG,1,0,1
주선,NNP,1,0,1
주세,NNG,1,0,9
주소,NNG,1,0,7
주소,NNP,1,0,76
주소록,NNP,1,0,3
주소지,NNG,1,0,5
주소창,NNP,1,0,1
주스,NNP,1,0,1
주시,NNG,1,0,1
주시,NNP,1,0,22
주식,NNG,1,0,602
주식,NNP,1,0,10
주식 투자,NNP,1,0,2
주신,NNG,1,0,1
주심,NNG,1,0,12
주앙,NNP,1,0,1
주야,NNG,1,0,8
주어지,VV,1,0,2
주요,XR,1,0,17
주위,NNG,1,0,13
주의,NNG,1,0,10
주의,NNP,1,0,2
주인,NNG,1,0,2
주일,NNG,1,0,1
주자,NNP,1,0,8
주작,NNP,1,0,1
주장,NNG,1,0,1
주저,NNG,1,0,4
주전자,NNP,1,0,1
주제,NNG,1,0,8
주제넘,VA,1,0,1
주주,NNG,1,0,1
주주,NNP,1,0,6
주지,NNP,1,0,2
주차,NNP,1,0,1
주체,NNG,1,0,1
주택,NNG,1,0,37
주택은행,NNP,1,0,12
주판,NNP,1,0,1
주행,NNG,1,0,1
주화,NNP,1,0,1
주황,NNP,1,0,1
주황색,NNG,1,0,2
주희,NNP,1,0,1
죽,MAG,1,0,3
죽,VV,1,0,145
죽여주,VV,1,0,1
죽은 시인의 사회,NNP,1,0,1
죽음,NNG,1,0,3
죽이,VV,1,0,6
죽죽,NNP,1,0,1
죽지,NNP,1,0,1
준거,NNG,1,0,3
준비,NNG,1,0,24
준수,NNG,1,0,1
줄,VV,1,0,57
줄곧,MAG,1,0,10
줄어들,VV,1,0,40
줄어지,VV,1,0,1
줄이,VV,1,0,105
줄줄이,MAG,1,0,2
줄짓,VV,1,0,1
줌,NNG,1,0,1
줍,VV,1,0,2
중,NNP,1,0,4
중 현,NNP,1,0,1
중간,NNG,1,0,88
중개,NNG,1,0,6
중계,NNG,1,0,2
중고,NNG,1,0,1
중고,NNP,1,0,10
중고나라,NNP,1,0,1
중구,NNP,1,0,1
중구난방,NNG,1,0,2
중국,NNP,1,0,22
중국산,NNP,1,0,2
중국어,NNP,1,0,2
중국집,NNG,1,0,1
중금,NNP,1,0,1
중년,NNG,1,0,1
중년,NNP,1,0,4
중단,NNG,1,0,77
중대,NNP,1,0,2
중대,XR,1,0,3
중도,NNP,1,0,6
중도금,NNG,1,0,2
중독,NNG,1,0,1
중등,NNG,1,0,1
중립,NNG,1,0,1
중만,NNP,1,0,11
중반,NNG,1,0,2
중복,NNG,1,0,56
중부,NNP,1,0,1
중상,NNG,1,0,1
중소,NNG,1,0,2
중소기업,NNG,1,0,5
중소기업인,NNG,1,0,1
중수,NNP,1,0,1
중순,NNG,1,0,1
중시,NNG,1,0,1
중식,NNP,1,0,1
중심,NNG,1,0,60
중심,NNP,1,0,4
중심가,NNG,1,0,1
중앙,NNG,1,0,7
중앙,NNP,1,0,4
중앙회,NNG,1,0,10
중요,XR,1,0,145
중요시,NNG,1,0,1
중인,NNP,1,0,10
중임,NNP,1,0,15
중점,NNG,1,0,3
중증,NNG,1,0,1
중지,NNG,1,0,68
중첩,NNG,1,0,1
중편,NNG,1,0,1
중학교,NNG,1,0,1
중학교,NNP,1,0,5
중학생,NNG,1,0,6
중후반,NNG,1,0,1
줫,NNG,1,0,1
쥐,NNG,1,0,3
쥐,VV,1,0,3
쥐꼬리,NNG,1,0,2
쥐뿔,NNG,1,0,3
쥐새끼,NNG,1,0,1
쥐약,NNP,1,0,1
쥬,NNG,1,0,15
즉각,MAG,1,0,10
즉각,NNG,1,0,2
즉시,MAG,1,0,41
즉시,NNG,1,0,31
즐거움,NNG,1,0,14
즐겁,VA,1,0,37
즐겨찾기,NNG,1,0,16
즐겨찾기,NNP,1,0,2
즐기,VV,1,0,40
즐비,XR,1,0,1
즙,NNG,1,0,1
증,NNG,1,0,166
증가,NNG,1,0,31
증감,NNG,1,0,2
증거,NNG,1,0,3
증권,NNG,1,0,468
증권사,NNG,1,0,89
증권업,NNG,1,0,1
증대,NNG,1,0,5
증도,NNP,1,0,4
증명,NNG,1,0,6
증명,NNP,1,0,4
증명사진,NNP,1,0,1
증명서,NNG,1,0,9
증발,NNG,1,0,4
증빙,NNG,1,0,7
증상,NNG,1,0,62
증상,NNP,1,0,36
증서,NNP,1,0,344
증설,NNG,1,0,11
증시,NNG,1,0,2
증식,NNG,1,0,4
증액,NNG,1,0,13
증오,NNG,1,0,2
증인,NNP,1,0,7
증자,NNP,1,0,1
증정,NNP,1,0,4
증진,NNG,1,0,1
증표,NNG,1,0,1
증후,NNG,1,0,1
지,NNG,1,0,13
지,VV,1,0,12
지,VX,1,0,3638
지각,NNG,1,0,1
지갑,NNG,1,0,5
지갑,NNP,1,0,10
지게,NNP,1,0,6
지겹,VA,1,0,8
지구의 나이,NNP,1,0,1
지극히,MAG,1,0,3
지금,MAG,1,0,554
지금,NNG,1,0,518
지금껏,MAG,1,0,17
지급,NNG,1,0,21
지급기,NNG,1,0,2
지긋,XR,1,0,1
지긋지긋,MAG,1,0,2
지긋지긋,XR,1,0,1
지나,NNP,1,0,3
지나,VV,1,0,193
지나가,VV,1,0,10
지나치,VA,1,0,11
지난 시,NNP,1,0,1
지난달,NNG,1,0,4
지난번,NNG,1,0,17
지난주,NNG,1,0,8
지내,NNP,1,0,1
지내,VV,1,0,12
지능,NNP,1,0,3
지니,NNP,1,0,2
지니,VV,1,0,4
지대,NNG,1,0,5
지도,NNG,1,0,26
지도,NNP,1,0,23
지독,XR,1,0,1
지라,NNP,1,0,6
지레,NNP,1,0,1
지로,NNG,1,0,1
지로,NNP,1,0,5
지론,NNG,1,0,1
지루,XR,1,0,6
지르,VV,1,0,3
지름길,NNP,1,0,2
지리,NNP,1,0,2
지리멸렬,NNG,1,0,1
지만,NNP,1,0,9
지문,NNG,1,0,4
지문,NNP,1,0,1303
지문 인식,NNP,1,0,30
지바,NNP,1,0,1
지방,NNG,1,0,9
지방세,NNP,1,0,1
지방은행,NNP,1,0,3
지번,NNP,1,0,3
지분,NNG,1,0,2
지불,NNG,1,0,4
지사,NNG,1,0,1
지상,NNG,1,0,1
지선,NNP,1,0,1
지속,NNG,1,0,128
지수,NNG,1,0,1
지수,NNP,1,0,2
지시,NNG,1,0,4
지식,NNG,1,0,4
지식,NNP,1,0,2
지안,NNP,1,0,2
지양,NNG,1,0,1
지역,NNG,1,0,32
지역,NNP,1,0,1
지역화,NNP,1,0,1
지연,NNG,1,0,50
지연,NNP,1,0,14
지영,NNP,1,0,1
지옥,NNG,1,0,1
지옥,NNP,1,0,3
지우,NNP,1,0,2
지우,VV,1,0,729
지원,NNG,1,0,102
지원,NNP,1,0,6
지원 활동,NNP,1,0,1
지원금,NNG,1,0,93
지원이,NNP,1,0,2
지의,NNP,1,0,1
지이,NNP,1,0,1
지인,NNP,1,0,46
지장,NNG,1,0,1
지장,NNP,1,0,9
지저분,XR,1,0,8
지적,NNG,1,0,6
지점,NNG,1,0,99
지점,NNP,1,0,153
지점장,NNG,1,0,1
지정,NNG,1,0,49
지정,NNP,1,0,14
지정일,NNG,1,0,1
지주,NNP,1,0,2
지주회사,NNP,1,0,1
지지,NNG,1,0,7
지지,NNP,1,0,3
지지,VV,1,0,2
지지가,NNP,1,0,1
지질,NNP,1,0,6
지척,NNG,1,0,1
지체,NNG,1,0,4
지출,NNG,1,0,92
지치,VV,1,0,15
지켜보,VV,1,0,11
지큐,NNP,1,0,1
지키,VV,1,0,25
지킴이,NNG,1,0,5
지표,NNG,1,0,7
지하,NNP,1,0,3
지하철,NNG,1,0,1
지하철,NNP,1,0,4
지향,NNG,1,0,3
지환,NNP,1,0,1
직,NNG,1,0,16
직각,NNP,1,0,1
직감,NNG,1,0,2
직거래,NNG,1,0,1
직관,NNP,1,0,840
직무,NNG,1,0,3
직불,NNG,1,0,1
직선,NNG,1,0,2
직성,NNG,1,0,1
직업,NNG,1,0,7
직원,NNG,1,0,184
직원,NNP,1,0,24
직위,NNG,1,0,5
직장,NNG,1,0,33
직장,NNP,1,0,50
직장인,NNG,1,0,21
직장인,NNP,1,0,34
직전,NNG,1,0,6
직전,NNP,1,0,8
직접,MAG,1,0,274
직접,NNG,1,0,7
직종,NNP,1,0,1
직지,NNP,1,0,1
직함,NNP,1,0,1
직후,NNG,1,0,7
진,NNG,1,0,1
진,NNP,1,0,13
진경,NNP,1,0,1
진고,NNP,1,0,1
진단,NNG,1,0,2
진단,NNP,1,0,1
진동,NNP,1,0,13
진료,NNG,1,0,1
진료비,NNG,1,0,1
진리,NNG,1,0,2
진리,NNP,1,0,4
진보,NNG,1,0,1
진부,XR,1,0,1
진상,NNP,1,0,2
진심,NNG,1,0,5
진심,NNP,1,0,63
진액,NNG,1,0,1
진위,NNP,1,0,12
진일보,NNG,1,0,1
진입,NNG,1,0,28
진자,NNP,1,0,3
진작,MAG,1,0,25
진작에,MAG,1,0,16
진저리,NNG,1,0,1
진전,NNG,1,0,2
진절머리,NNG,1,0,1
진정,NNG,1,0,2
진정,NNP,1,0,2
진정,XR,1,0,6
진주,NNP,1,0,1
진즉,MAG,1,0,4
진즉에,MAG,1,0,2
진지,NNP,1,0,3
진지,XR,1,0,7
진짜,MAG,1,0,1332
진짜,NNG,1,0,3
진척,NNG,1,0,1
진출,NNG,1,0,2
진취,NNG,1,0,1
진퇴양난,NNG,1,0,1
진하,VA,1,0,5
진학,NNG,1,0,1
진한,NNP,1,0,1
진행,NNG,1,0,450
진화,NNG,1,0,17
진화,NNP,1,0,3
질,NNG,1,0,12
질리,VV,1,0,2
질문,NNG,1,0,24
질색,NNG,1,0,1
질서,NNG,1,0,1
질질,MAG,1,0,1
질타,NNG,1,0,1
짐,NNG,1,0,9
짐,NNP,1,0,12
짐승,NNP,1,0,1
집,NNG,1,0,188
집,VV,1,0,3
집값,NNG,1,0,2
집결,NNG,1,0,1
집계,NNG,1,0,5
집념,NNP,1,0,1
집단,NNG,1,0,10
집사람,NNG,1,0,1
집안,NNG,1,0,1
집약,NNG,1,0,1
집어넣,VV,1,0,2
집어던지,VV,1,0,7
집어치우,VV,1,0,2
집으로,NNP,1,0,1
집중,NNG,1,0,15
집착,NNP,1,0,1
집토끼,NNP,1,0,1
집합체,NNG,1,0,1
짓,NNG,1,0,77
짓,VV,1,0,3
짓거리,NNG,1,0,15
징,NNG,1,0,4
징계,NNG,1,0,31
징계처분,NNP,1,0,1
징그럽,VA,1,0,4
징글,NNG,1,0,3
징조,NNP,1,0,1
징징대,VV,1,0,1
징후,NNG,1,0,1
짙,VA,1,0,1
짙은,NNP,1,0,1
짚,VV,1,0,1
짜,NNG,1,0,1
짜,VV,1,0,17
짜내,VV,1,0,1
짜릿,XR,1,0,1
짜이,VV,1,0,11
짜임새,NNG,1,0,7
짜증,NNG,1,0,7
짜증,NNP,1,0,619
짝,NNG,1,0,2
짝꿍,NNG,1,0,1
짝짝,MAG,1,0,1
짧,VA,1,0,26
짧아지,VV,1,0,4
짬,NNG,1,0,1
짭짤,XR,1,0,2
짱,MAG,1,0,236
째,VV,1,0,17
째이,VV,1,0,2
쩔어,NNP,1,0,1
쩔쩔매,VV,1,0,2
쪼,VV,1,0,12
쪼개,VV,1,0,26
쪼그맣,VA,1,0,1
쪼끔,MAG,1,0,2
쫄깃,XR,1,0,1
쫓기,VV,1,0,2
쫓아내,VV,1,0,1
쫓아다니,VV,1,0,1
쫓아오,VV,1,0,1
쫙,MAG,1,0,3
쭈그리,VV,1,0,1
쭉,MAG,1,0,300
쯧,MAG,1,0,1
쯧쯧,MAG,1,0,1
쯧쯧쯧,IC,1,0,1
찌,NNG,1,0,4
찌,VV,1,0,15
찌꺼기,NNG,1,0,2
찌들,VV,1,0,1
찌르,VV,1,0,1
찌르레기,NNP,1,0,1
찍,MAG,1,0,4
찍,VV,1,0,260
찍히,VV,1,0,55
찔끔찔끔,MAG,1,0,1
찔리,VV,1,0,3
찜,NNG,1,0,1
찜찜,XR,1,0,8
찡,MAG,1,0,4
찢,VV,1,0,1
차,NNG,1,0,15
차,VV,1,0,29
차감,NNG,1,0,7
차갑,VA,1,0,1
차고,NNP,1,0,2
차곡차곡,MAG,1,0,1
차근차근,MAG,1,0,2
차단,NNG,1,0,21
차단,NNP,1,0,15
차라리,MAG,1,0,57
차량,NNG,1,0,2
차려,NNP,1,0,2
차례,NNG,1,0,13
차례,NNP,1,0,2
차례차례,MAG,1,0,1
차로,NNP,1,0,4
차리,NNP,1,0,2
차리,VV,1,0,25
차별,NNG,1,0,28
차별,NNP,1,0,14
차세대,NNG,1,0,2
차수,NNP,1,0,2
차순이,NNP,1,0,1
차오르,VV,1,0,3
차원,NNG,1,0,5
차이,NNG,1,0,49
차이,NNP,1,0,1
차이나,NNP,1,0,4
차이점,NNG,1,0,3
차입금,NNG,1,0,1
차지,NNG,1,0,9
차질,NNG,1,0,4
차차,NNP,1,0,2
차츰,MAG,1,0,5
차츰차츰,MAG,1,0,1
차치,NNG,1,0,1
차트,NNG,1,0,3
차트,NNP,1,0,35
차후,NNG,1,0,7
착,MAG,1,0,1
착,NNG,1,0,2
착각,NNG,1,0,5
착시,NNP,1,0,1
착실,XR,1,0,1
착오,NNP,1,0,1
착착,MAG,1,0,1
착하,VA,1,0,2
찬,NNG,1,0,1
찬가,NNP,1,0,2
찬양,NNP,1,0,1
찬찬히,MAG,1,0,3
찰나,NNG,1,0,1
찰떡,NNG,1,0,1
찰칵,MAG,1,0,3
찰칵찰칵,MAG,1,0,2
참,IC,1,0,1
참,MAG,1,0,533
참,NNG,1,0,5
참,VV,1,0,79
참가,NNG,1,0,2
참가자,NNG,1,0,1
참고,NNG,1,0,76
참새,NNP,1,0,1
참석,NNG,1,0,3
참신,NNG,1,0,1
참신,XR,1,0,5
참여,NNG,1,0,167
참여자,NNG,1,0,2
참으로,MAG,1,0,14
참조,NNG,1,0,6
창,NNG,1,0,297
창고,NNP,1,0,2
창구,NNG,1,0,124
창덕궁,NNP,1,0,1
창문,NNP,1,0,1
창안,NNG,1,0,3
창업자,NNG,1,0,1
창연,XR,1,0,1
창원,NNP,1,0,1
창의,NNG,1,0,10
창조,NNG,1,0,3
창피,NNG,1,0,5
찾,VV,1,0,1403
찾아가,VV,1,0,68
찾아내,VV,1,0,6
찾아다니,VV,1,0,4
찾아들,VV,1,0,2
찾아보,VV,1,0,124
찾아오,VV,1,0,6
채,VV,1,0,7
채권,NNG,1,0,1
채권자,NNG,1,0,1
채널,NNG,1,0,2
채널,NNP,1,0,7
채도,NNP,1,0,1
채무,NNG,1,0,1
채무,NNP,1,0,2
채무자,NNP,1,0,1
채용,NNG,1,0,2
채우,VV,1,0,15
채운,NNP,1,0,1
채택,NNG,1,0,4
채팅,NNG,1,0,29
채팅,NNP,1,0,7
채팅상담,NNG,1,0,19
책,NNG,1,0,3
책상,NNG,1,0,1
책상,NNP,1,0,1
책임,NNG,1,0,73
책임,NNP,1,0,5
책임감,NNG,1,0,11
책임자,NNG,1,0,12
책임지,VV,1,0,30
챙기,VV,1,0,32
처,NNG,1,0,30
처가,NNG,1,0,3
처넣,VV,1,0,1
처리,NNG,1,0,773
처리,NNP,1,0,70
처리업,NNG,1,0,1
처먹,VV,1,0,8
처바르,VV,1,0,1
처박,VV,1,0,1
처벌,NNG,1,0,10
처벌,NNP,1,0,8
처분,NNG,1,0,3
처사,NNG,1,0,1
처서,NNP,1,0,1
처세,NNG,1,0,2
처신,NNG,1,0,2
처음,NNG,1,0,886
처음이라서,NNP,1,0,2
처지,NNG,1,0,1
처참,XR,1,0,4
처하,VV,1,0,15
척척,MAG,1,0,12
천,NNP,1,0,3
천,NR,1,0,57
천국,NNG,1,0,1
천년만년,NNG,1,0,1
천만,NR,1,0,11
천만다행,NNG,1,0,2
천보,NNP,1,0,1
천사,NNP,1,0,2
천상천,NNP,1,0,1
천원,NNP,1,0,4
천재,NNG,1,0,1
천재,NNP,1,0,2
천지,NNP,1,0,1
천진,NNP,1,0,1
천천히,MAG,1,0,8
천체,NNP,1,0,1
천혜,NNG,1,0,1
철,NNG,1,0,2
철거,NNG,1,0,1
철렁,MAG,1,0,2
철벽,NNG,1,0,1
철수,NNG,1,0,7
철수,NNP,1,0,1
철이,NNP,1,0,1
철저,XR,1,0,40
철저히,MAG,1,0,11
철통,NNG,1,0,1
철퇴,NNG,1,0,1
철학,NNG,1,0,2
첨,NNG,1,0,102
첨가,NNG,1,0,3
첨단,NNG,1,0,2
첨부,NNG,1,0,3
첨부,NNP,1,0,3
첨서,NNP,1,0,1
첨언,NNG,1,0,1
첩,NNG,1,0,1
첫걸음,NNG,1,0,2
첫날,NNG,1,0,2
첫눈,NNP,1,0,1
첫발,NNG,1,0,2
첫인상,NNG,1,0,2
첫째,NR,1,0,1
청,NNG,1,0,1
청,NNP,1,0,3
청구,NNG,1,0,9
청구,NNP,1,0,11
청구도,NNP,1,0,2
청구서,NNG,1,0,1
청년,NNG,1,0,2
청년,NNP,1,0,4
청량,NNG,1,0,1
청소,NNP,1,0,2
청소년,NNG,1,0,10
청소년증,NNP,1,0,2
청약,NNG,1,0,105
청원경찰,NNP,1,0,3
청주,NNP,1,0,2
청천,NNG,1,0,1
청춘,NNG,1,0,1
청춘,NNP,1,0,1
청평,NNP,1,0,1
청하,VV,1,0,2
체,NNG,1,0,32
체감,NNG,1,0,10
체결,NNG,1,0,11
체계,NNG,1,0,32
체계화,NNG,1,0,1
체내,NNG,1,0,29
체니,NNP,1,0,1
체류,NNG,1,0,2
체르노빌,NNP,1,0,1
체리,NNP,1,0,1
체액,NNP,1,0,1
체어,NNG,1,0,1
체인,NNP,1,0,42
체인지,NNP,1,0,1
체제,NNG,1,0,3
체중,NNG,1,0,1
체카,NNP,1,0,1
체크,NNG,1,0,35
체크,NNP,1,0,40
체크 표시,NNP,1,0,1
체크인,NNG,1,0,8
체크카드,NNP,1,0,115
체험,NNG,1,0,5
쳇,IC,1,0,2
쳐내,VV,1,0,3
쳐다보,VV,1,0,5
쳐들,VV,1,0,1
쳐먹,VV,1,0,4
쳐주,VV,1,0,2
초가,NNP,1,0,10
초간,NNG,1,0,2
초고,NNP,1,0,3
초과,NNG,1,0,41
초기,NNG,1,0,231
초년,NNG,1,0,29
초대,NNG,1,0,7
초대,NNP,1,0,2
초대자,NNG,1,0,1
초도,NNP,1,0,6
초등,NNG,1,0,3
초등학교,NNP,1,0,1
초등학생,NNG,1,0,17
초라,XR,1,0,1
초래,NNG,1,0,3
초록,NNP,1,0,4
초록색,NNG,1,0,13
초면,NNG,1,0,2
초반,NNG,1,0,26
초보,NNG,1,0,19
초보자,NNG,1,0,42
초상,NNP,1,0,1
초상권,NNP,1,0,1
초성퀴즈,NNP,1,0,1
초심,NNP,1,0,5
초월,NNP,1,0,1
초점,NNG,1,0,6
초점,NNP,1,0,11
초창기,NNG,1,0,35
초코,NNP,1,0,2
촉구,NNG,1,0,1
촉박,XR,1,0,1
촌,NNG,1,0,1
촌각,NNG,1,0,1
촌티,NNG,1,0,4
총,NNG,1,0,4
총괄,NNG,1,0,1
총액,NNG,1,0,8
총체,NNG,1,0,4
총합,NNG,1,0,2
촬영,NNG,1,0,280
최,NNP,1,0,31
최강,NNG,1,0,6
최경,NNP,1,0,1
최고,NNG,1,0,927
최고,NNP,1,0,9
최고봉,NNG,1,0,2
최근,NNG,1,0,345
최대,NNG,1,0,18
최대한,NNG,1,0,22
최대한도,NNG,1,0,2
최상,NNG,1,0,2
최선,NNG,1,0,4
최소,NNG,1,0,31
최소한,NNG,1,0,21
최신,NNG,1,0,104
최악,NNG,1,0,418
최영,NNP,1,0,1
최우,NNP,1,0,1
최인혁,NNP,1,0,1
최장,NNG,1,0,1
최저,NNG,1,0,1
최저임금,NNP,1,0,1
최적,NNG,1,0,5
최적화,NNP,1,0,70
최종,NNG,1,0,13
최준영,NNP,1,0,1
최초,NNG,1,0,22
최하,NNG,1,0,8
최후,NNG,1,0,1
추,NNG,1,0,9
추,NNP,1,0,139
추,VV,1,0,12
추 강,NNP,1,0,3
추가,NNG,1,0,424
추가점,NNG,1,0,1
추격,NNG,1,0,1
추구,NNG,1,0,12
추기,NNP,1,0,1
추리,VV,1,0,1
추석,NNG,1,0,2
추석,NNP,1,0,4
추세,NNG,1,0,5
추억,NNG,1,0,1
추억,NNP,1,0,1
추이,NNG,1,0,2
추적,NNG,1,0,1
추정,NNP,1,0,2
추종,NNG,1,0,3
추진,NNG,1,0,1
추천,NNG,1,0,526
추첨,NNG,1,0,2
추첨,NNP,1,0,3
추첨식,NNG,1,0,1
추하,VA,1,0,72
추후,NNG,1,0,5
축,NNG,1,0,2
축복,NNG,1,0,1
축산,NNP,1,0,1
축소,NNG,1,0,7
축소화,NNP,1,0,1
축의금,NNG,1,0,1
축하,NNG,1,0,4
축협,NNP,1,0,13
춘복,NNP,1,0,1
춘하추동,NNG,1,0,1
출,NNG,1,0,3
출근,NNG,1,0,2
출금,NNG,1,0,315
출동,NNG,1,0,2
출력,NNG,1,0,5
출력,NNP,1,0,7
출발,NNG,1,0,2
출범,NNG,1,0,1
출석,NNG,1,0,6
출시,NNG,1,0,40
출신,NNG,1,0,3
출입,NNG,1,0,9
출입국,NNG,1,0,1
출장,NNG,1,0,1
출퇴근,NNG,1,0,1
출품작,NNG,1,0,1
춥,VA,1,0,3
충,NNG,1,0,2
충격,NNG,1,0,5
충고,NNG,1,0,1
충돌,NNG,1,0,20
충돌,NNP,1,0,23
충동,NNG,1,0,2
충동구매,NNG,1,0,1
충북,NNP,1,0,1
충분,XR,1,0,19
충분히,MAG,1,0,31
충성,NNG,1,0,9
충성심,NNG,1,0,2
충실,NNG,1,0,26
충원,NNG,1,0,3
충전,NNG,1,0,35
충전,NNP,1,0,31
충전기,NNP,1,0,1
충족,NNG,1,0,9
충주,NNP,1,0,1
취급,NNG,1,0,5
취미,NNG,1,0,1
취소,NNG,1,0,47
취소,NNP,1,0,30
취약,XR,1,0,16
취업,NNG,1,0,4
취지,NNG,1,0,2
취직,NNG,1,0,4
취하,VV,1,0,33
취합,NNG,1,0,1
취향,NNG,1,0,7
측근,NNG,1,0,1
측면,NNG,1,0,33
측정,NNG,1,0,9
측정,NNP,1,0,3
층,NNG,1,0,3
치,NNG,1,0,6
치,VV,1,0,280
치닫,VV,1,0,1
치도,NNP,1,0,2
치료,NNG,1,0,4
치료비,NNG,1,0,1
치료제,NNG,1,0,1
치르,VV,1,0,3
치명,NNG,1,0,7
치밀,VV,1,0,4
치실,NNP,1,0,2
치우,VV,1,0,6
치우,VX,1,0,5
치졸,NNG,1,0,2
치중,NNG,1,0,3
치킨,NNP,1,0,19
칙칙,XR,1,0,1
친구,NNG,1,0,217
친구,NNP,1,0,1
친근,XR,1,0,30
친근감,NNG,1,0,8
